Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total Time (hrs/day),Calls Duration (hrs/day),Apps Installed Category
38,Male,Delhi,OnePlus,iOS,2.1,17.3,160,1.7,7472,6.6,2.6,905,Entertainment,15.73333333333333,2.7333333333333334,High
56,Other,Chennai,Xiaomi,Android,3.9,33.5,43,1.8,6400,3.6,0.5,1291,Gaming,11.963333333333336,2.1633333333333336,Very Low
29,Other,Pune,Samsung,Android,3.8,42.0,48,1.5,1086,1.3,4.6,1313,Gaming,12.516666666666666,1.3166666666666669,Very Low
40,Male,Kolkata,Xiaomi,iOS,9.0,1.9,194,2.8,8887,5.1,1.5,148,Education,23.075,4.675,High
29,Other,Chennai,Vivo,iOS,1.3,11.9,94,0.9,1469,5.6,1.2,303,Work,9.936666666666667,0.9366666666666668,Low
46,Female,Hyderabad,Nokia,Android,9.7,15.8,187,5.3,1361,3.9,4.7,1502,Entertainment,24.651666666666664,1.0516666666666667,High
54,Female,Pune,Nokia,iOS,4.6,5.5,189,0.9,3790,5.7,2.8,1812,Gaming,16.993333333333332,2.993333333333333,High
48,Male,Chennai,Realme,Android,11.4,2.0,107,1.2,6537,5.5,0.6,434,Social Media,22.52166666666667,3.8216666666666663,Medium
42,Female,Lucknow,Realme,Android,3.4,30.4,50,4.8,572,7.7,0.0,1171,Work,16.251666666666665,0.3516666666666667,Very Low
48,Other,Bangalore,Samsung,iOS,5.8,42.2,168,0.8,9346,0.8,4.3,803,Entertainment,14.126666666666663,2.4266666666666667,High
24,Male,Bangalore,Xiaomi,Android,11.3,30.3,171,5.1,9804,2.8,0.1,315,Work,22.46666666666667,3.1666666666666665,High
43,Other,Lucknow,Oppo,Android,2.8,23.8,88,4.7,5730,2.3,2.7,995,Gaming,17.258333333333333,4.758333333333334,Low
34,Male,Delhi,OnePlus,iOS,1.8,5.2,18,5.7,8794,4.8,0.4,391,Education,16.671666666666667,3.9716666666666662,Very Low
42,Female,Kolkata,OnePlus,Android,4.8,27.4,186,2.8,1627,2.4,3.6,519,Work,14.738333333333332,1.1383333333333332,High
31,Other,Bangalore,Nokia,Android,1.1,31.5,49,0.9,697,6.8,5.0,1635,Social Media,18.705,4.905,Very Low
46,Female,Bangalore,Samsung,iOS,11.4,41.9,87,3.9,497,2.3,4.9,1531,Education,24.955,2.455,Low
55,Male,Lucknow,Realme,iOS,1.3,4.5,148,4.1,2011,6.5,2.6,104,Education,16.953333333333333,2.453333333333333,Medium
47,Male,Jaipur,Vivo,iOS,11.6,23.4,180,2.1,2452,2.7,3.3,1184,Work,20.613333333333333,0.9133333333333332,High
33,Other,Jaipur,Google Pixel,iOS,6.0,10.1,14,3.0,9921,1.9,3.0,1303,Entertainment,17.883333333333333,3.983333333333333,Very Low
44,Male,Delhi,Motorola,iOS,3.7,29.3,139,5.9,6677,3.2,0.7,754,Entertainment,18.136666666666667,4.636666666666667,Medium
20,Female,Chennai,Xiaomi,iOS,11.8,3.6,135,0.5,8148,1.1,0.8,456,Work,15.55,1.35,Medium
40,Other,Chennai,Apple,iOS,8.8,31.3,84,1.1,5245,0.8,0.5,1266,Work,13.996666666666668,2.796666666666667,Low
55,Male,Jaipur,Realme,iOS,1.6,11.0,39,1.6,4332,3.0,2.2,294,Entertainment,12.391666666666667,3.9916666666666663,Very Low
18,Female,Ahmedabad,Realme,iOS,2.4,2.1,87,2.2,4916,1.5,3.5,1090,Social Media,13.065,3.4650000000000003,Low
53,Other,Bangalore,Realme,Android,1.4,18.0,69,2.4,8588,7.0,0.6,1575,Education,15.261666666666668,3.8616666666666655,Low
45,Other,Kolkata,Motorola,Android,9.8,37.8,159,2.5,1222,7.0,4.8,152,Education,28.063333333333336,3.963333333333333,High
40,Female,Jaipur,Xiaomi,iOS,9.3,39.9,137,1.5,2827,3.5,1.3,404,Entertainment,16.0,0.4,Medium
36,Other,Ahmedabad,Apple,Android,11.8,3.3,152,3.0,891,1.4,1.5,155,Social Media,20.01833333333333,2.3183333333333334,Medium
19,Other,Chennai,Apple,iOS,7.1,35.2,34,5.9,842,6.3,3.1,212,Social Media,26.22,3.82,Very Low
46,Male,Bangalore,OnePlus,Android,3.9,3.5,35,3.6,7813,5.1,1.8,1700,Gaming,15.358333333333334,0.9583333333333334,Very Low
35,Male,Jaipur,Motorola,Android,10.6,10.0,83,0.8,3498,3.5,0.8,1620,Education,19.72,4.02,Low
50,Male,Chennai,Xiaomi,Android,5.4,13.4,163,2.1,8738,6.9,0.6,100,Work,17.825,2.825,High
46,Other,Delhi,Vivo,Android,1.7,44.9,111,4.8,5048,5.8,0.1,1156,Gaming,14.141666666666667,1.7416666666666667,Medium
43,Other,Bangalore,Oppo,Android,8.6,3.3,136,1.7,8138,7.7,1.8,742,Social Media,22.29,2.49,Medium
51,Female,Hyderabad,Xiaomi,Android,1.4,40.3,140,4.7,5619,2.0,3.5,854,Work,13.815,2.2150000000000003,Medium
21,Other,Delhi,Motorola,Android,9.5,19.1,128,1.9,3525,2.9,1.3,621,Gaming,17.43,1.83,Medium
16,Male,Bangalore,Apple,iOS,7.7,9.6,45,3.5,9033,7.6,0.0,1689,Work,19.256666666666664,0.4566666666666666,Very Low
15,Male,Mumbai,OnePlus,Android,7.4,3.2,144,2.7,669,5.6,2.3,1875,Entertainment,19.366666666666667,1.3666666666666667,Medium
47,Male,Kolkata,Xiaomi,Android,7.5,35.1,163,4.6,9680,3.7,3.9,1261,Entertainment,20.1,0.4,High
39,Female,Ahmedabad,Samsung,Android,6.7,16.7,41,3.7,5537,6.1,1.7,1399,Education,20.883333333333333,2.683333333333333,Very Low
53,Other,Ahmedabad,Motorola,Android,2.2,17.5,132,3.9,1093,6.0,4.8,490,Work,20.5,3.6,Medium
36,Other,Mumbai,Google Pixel,iOS,7.1,8.1,168,2.1,7819,6.8,3.8,393,Gaming,20.891666666666666,1.0916666666666666,High
20,Female,Kolkata,Motorola,Android,8.9,25.2,159,1.1,9978,3.5,4.6,965,Entertainment,18.775,0.675,High
18,Female,Bangalore,Xiaomi,iOS,4.9,15.8,110,2.2,1752,2.1,3.9,530,Entertainment,16.005000000000003,2.905,Medium
40,Other,Kolkata,Realme,Android,6.7,31.7,180,2.0,2061,4.3,1.5,1605,Education,14.886666666666668,0.3866666666666666,High
34,Male,Bangalore,OnePlus,Android,4.5,16.0,83,4.2,2205,4.9,2.1,1200,Entertainment,20.27833333333333,4.578333333333333,Low
22,Female,Pune,Oppo,Android,2.3,18.6,198,2.7,7143,3.7,4.9,1135,Gaming,18.181666666666665,4.581666666666666,High
47,Female,Chennai,Nokia,Android,1.8,7.9,117,5.5,2687,7.4,3.8,513,Gaming,22.61833333333333,4.118333333333333,Medium
50,Other,Pune,Oppo,iOS,7.7,4.0,54,4.9,8180,5.2,4.1,193,Work,26.76833333333333,4.868333333333334,Very Low
41,Male,Pune,Apple,Android,7.9,46.3,164,3.9,2579,6.6,1.6,522,Work,22.025,2.025,High
20,Female,Chennai,Samsung,Android,6.1,29.1,22,3.3,1024,6.1,1.9,663,Entertainment,20.29,2.89,Very Low
43,Male,Jaipur,Vivo,Android,8.6,46.6,56,5.4,8317,0.8,1.9,1509,Social Media,20.48333333333333,3.783333333333333,Very Low
15,Other,Ahmedabad,Vivo,Android,6.7,8.5,166,4.0,463,7.6,3.8,699,Gaming,23.656666666666663,1.5566666666666669,High
48,Male,Jaipur,OnePlus,Android,1.3,14.2,179,2.5,2285,2.8,4.4,523,Social Media,13.296666666666669,2.296666666666667,High
39,Other,Pune,Xiaomi,Android,8.0,15.8,98,3.2,7736,6.1,4.0,1970,Gaming,22.346666666666664,1.0466666666666666,Low
35,Other,Hyderabad,OnePlus,iOS,7.9,4.7,25,1.4,2267,5.6,4.4,1380,Work,22.758333333333333,3.458333333333333,Very Low
54,Female,Bangalore,Google Pixel,iOS,1.3,48.6,123,2.2,8522,1.5,3.1,218,Education,12.465,4.364999999999999,Medium
18,Female,Hyderabad,Oppo,iOS,5.4,31.1,191,2.0,4599,5.1,4.3,707,Gaming,17.07166666666667,0.2716666666666666,High
50,Female,Jaipur,Oppo,Android,6.5,24.0,79,4.0,5982,5.1,2.8,593,Work,19.331666666666663,0.9316666666666666,Low
49,Male,Mumbai,OnePlus,iOS,12.0,25.8,108,4.8,9255,5.0,1.9,788,Social Media,24.94,1.24,Medium
46,Female,Jaipur,Motorola,Android,4.9,22.9,166,1.8,5336,6.9,1.4,858,Entertainment,19.51,4.510000000000001,High
43,Male,Bangalore,Vivo,iOS,10.9,23.2,130,5.1,2078,2.0,3.7,573,Education,24.08833333333333,2.3883333333333336,Medium
16,Female,Delhi,Nokia,iOS,10.8,16.3,195,2.7,5220,0.7,0.9,1305,Social Media,16.178333333333335,1.0783333333333334,High
31,Male,Ahmedabad,Apple,Android,4.5,35.3,124,2.9,5171,4.3,1.7,1838,Gaming,18.19333333333333,4.793333333333334,Medium
42,Other,Kolkata,Google Pixel,iOS,2.9,28.3,24,3.3,6770,6.5,2.8,1129,Social Media,20.24,4.739999999999999,Very Low
22,Male,Hyderabad,Apple,Android,5.3,26.1,118,2.9,2846,2.4,1.7,1762,Gaming,15.009999999999998,2.71,Medium
55,Male,Kolkata,OnePlus,Android,12.0,25.2,102,5.1,629,2.1,0.3,1471,Education,22.335000000000004,2.835,Low
54,Male,Kolkata,OnePlus,Android,2.3,46.2,71,2.4,4777,6.1,0.2,1142,Work,12.463333333333331,1.4633333333333334,Low
47,Male,Delhi,Motorola,Android,9.0,20.3,175,1.5,6640,2.8,2.9,144,Work,19.976666666666667,3.7766666666666655,High
27,Female,Pune,OnePlus,Android,9.1,7.5,154,5.8,9266,1.9,0.1,1482,Entertainment,20.773333333333333,3.8733333333333335,High
17,Other,Hyderabad,Xiaomi,iOS,3.6,24.2,35,1.6,5846,2.5,0.9,1638,Work,13.121666666666666,4.5216666666666665,Very Low
24,Female,Ahmedabad,OnePlus,Android,7.3,20.8,60,1.5,9406,3.1,4.9,1773,Education,17.14666666666667,0.3466666666666667,Low
18,Other,Ahmedabad,OnePlus,iOS,2.0,20.5,187,4.4,816,1.6,2.6,1567,Gaming,11.041666666666666,0.4416666666666666,High
23,Male,Mumbai,Vivo,iOS,5.6,32.1,91,2.1,3942,5.4,0.2,1616,Entertainment,15.348333333333333,2.0483333333333333,Low
54,Male,Chennai,Vivo,iOS,3.5,32.5,50,5.1,2256,7.1,3.1,1787,Gaming,21.25333333333333,2.453333333333333,Very Low
55,Male,Chennai,OnePlus,Android,5.7,1.9,60,2.8,7777,4.7,4.7,1999,Social Media,20.37833333333333,2.478333333333333,Low
35,Male,Pune,Xiaomi,iOS,4.0,31.8,55,4.8,483,5.6,5.0,1238,Work,21.206666666666667,1.8066666666666669,Very Low
52,Female,Mumbai,OnePlus,Android,11.1,16.6,133,1.0,305,6.8,0.2,417,Gaming,19.455,0.355,Medium
60,Female,Kolkata,Nokia,iOS,5.4,14.4,100,4.2,8323,3.8,4.4,1983,Work,20.500000000000004,2.7,Low
20,Female,Delhi,Vivo,Android,5.5,15.2,90,2.3,3745,2.3,4.4,1981,Work,14.611666666666666,0.1116666666666666,Low
39,Male,Delhi,Vivo,Android,1.9,30.7,152,1.3,322,0.9,1.2,390,Social Media,8.34,3.04,Medium
30,Other,Pune,OnePlus,Android,8.5,49.7,72,3.8,8558,3.7,1.5,1792,Work,22.453333333333333,4.953333333333333,Low
19,Other,Bangalore,Xiaomi,iOS,1.2,43.3,35,3.1,8985,4.5,0.1,937,Work,13.105,4.205,Very Low
42,Male,Chennai,Xiaomi,iOS,6.5,33.3,80,2.3,1205,3.3,3.8,1526,Gaming,18.40666666666667,2.506666666666667,Low
36,Male,Hyderabad,OnePlus,Android,4.5,15.8,82,3.7,3437,2.8,2.9,1311,Entertainment,14.003333333333334,0.1033333333333333,Low
43,Other,Pune,OnePlus,iOS,1.5,45.0,45,0.8,2606,3.8,5.0,532,Work,13.08,1.98,Very Low
45,Other,Mumbai,Nokia,iOS,4.0,36.4,50,5.5,6710,2.7,1.0,306,Education,17.27,4.069999999999999,Very Low
18,Other,Mumbai,Google Pixel,iOS,4.0,43.9,75,2.8,7233,1.2,1.8,528,Entertainment,14.156666666666666,4.3566666666666665,Low
38,Female,Jaipur,Vivo,iOS,7.7,41.7,103,4.5,8189,7.2,3.0,1062,Education,25.055,2.655,Low
54,Female,Lucknow,Apple,iOS,5.0,7.8,16,5.5,8943,0.9,1.4,484,Gaming,13.59,0.7899999999999999,Very Low
45,Other,Chennai,Vivo,Android,3.0,26.1,116,2.8,4371,5.4,3.7,1708,Social Media,16.74,1.84,Medium
18,Other,Jaipur,Apple,Android,4.0,3.4,37,5.4,482,4.5,0.2,1215,Social Media,17.958333333333332,3.858333333333333,Very Low
42,Female,Ahmedabad,Nokia,Android,5.0,7.1,41,2.1,848,1.3,1.6,1722,Education,13.073333333333334,3.0733333333333333,Very Low
48,Male,Kolkata,Motorola,iOS,11.8,42.5,126,1.4,450,3.9,3.2,770,Gaming,25.008333333333333,4.708333333333333,Medium
45,Other,Bangalore,Google Pixel,Android,11.8,12.1,102,1.8,1917,1.8,2.7,329,Social Media,22.75166666666667,4.651666666666667,Low
29,Female,Bangalore,Xiaomi,Android,5.7,22.4,194,6.0,7787,7.5,4.3,1148,Social Media,26.843333333333334,3.3433333333333333,High
24,Other,Mumbai,Samsung,Android,1.2,7.2,183,5.9,8968,4.5,4.2,975,Work,19.94833333333333,4.148333333333333,High
34,Female,Jaipur,Realme,iOS,5.4,38.1,129,4.8,2676,4.6,3.9,734,Social Media,22.183333333333334,3.4833333333333334,Medium
18,Male,Delhi,Google Pixel,iOS,3.4,32.4,42,1.8,3219,7.4,1.3,915,Education,17.835,3.935,Very Low
22,Male,Hyderabad,Xiaomi,iOS,10.6,31.6,190,1.8,1438,6.4,4.1,1996,Gaming,24.821666666666665,1.9216666666666664,High
46,Female,Ahmedabad,OnePlus,iOS,4.2,7.1,136,1.4,6110,6.6,4.9,647,Entertainment,18.625,1.525,Medium
47,Other,Pune,Xiaomi,iOS,5.7,24.0,27,1.5,2362,0.8,0.5,766,Entertainment,12.105,3.605,Very Low
48,Female,Kolkata,Samsung,Android,10.7,41.8,136,5.2,2331,5.8,2.9,1920,Gaming,29.385,4.785,Medium
24,Other,Lucknow,Samsung,Android,1.2,23.9,106,0.8,9823,1.3,4.6,528,Gaming,9.49,1.59,Medium
23,Male,Hyderabad,Nokia,Android,4.1,19.4,48,1.0,7989,4.3,4.4,1406,Gaming,17.65,3.85,Very Low
18,Female,Jaipur,Oppo,iOS,3.8,28.3,114,5.9,6299,7.3,1.1,1420,Work,21.57,3.47,Medium
53,Female,Bangalore,Nokia,iOS,5.9,39.0,168,4.3,5497,4.5,4.7,1439,Education,21.843333333333334,2.4433333333333334,High
59,Other,Lucknow,Motorola,Android,10.8,2.9,177,4.2,8504,7.8,4.2,1774,Entertainment,27.835,0.8350000000000001,High
46,Female,Kolkata,Vivo,Android,9.2,16.4,64,3.7,788,1.4,4.1,980,Social Media,19.8,1.4,Low
51,Other,Jaipur,Samsung,iOS,8.7,9.1,94,4.5,1368,7.2,4.1,1422,Work,25.21,0.7100000000000001,Low
29,Female,Lucknow,Vivo,Android,9.6,49.1,80,4.4,8573,3.5,4.8,983,Entertainment,27.101666666666667,4.801666666666667,Low
51,Male,Ahmedabad,Motorola,Android,5.7,19.5,100,3.8,9629,3.8,4.9,134,Entertainment,21.79166666666667,3.591666666666667,Low
19,Other,Jaipur,Google Pixel,iOS,7.9,23.6,40,1.3,800,4.5,0.2,1948,Education,17.733333333333334,3.8333333333333335,Very Low
28,Female,Jaipur,Apple,Android,7.7,6.6,25,4.6,1824,8.0,3.9,274,Work,28.24333333333333,4.043333333333333,Very Low
19,Female,Jaipur,Xiaomi,Android,10.6,3.4,167,1.1,5223,2.7,2.9,630,Work,21.36833333333333,4.068333333333333,High
36,Male,Lucknow,Motorola,Android,8.8,1.1,117,5.4,8020,0.9,0.3,1791,Education,18.188333333333336,2.7883333333333336,Medium
16,Female,Lucknow,Vivo,iOS,8.5,10.7,58,5.7,8261,7.5,3.6,768,Social Media,27.621666666666663,2.3216666666666668,Low
15,Other,Kolkata,Oppo,iOS,10.8,39.6,141,5.9,7669,2.9,3.6,577,Gaming,24.37666666666667,1.1766666666666663,Medium
21,Other,Lucknow,Apple,Android,8.6,30.0,138,3.0,8961,5.7,1.2,1017,Work,23.175,4.675,Medium
16,Female,Delhi,Oppo,Android,3.8,30.7,144,4.7,1721,1.7,3.1,363,Social Media,13.405,0.105,Medium
36,Other,Pune,Vivo,iOS,8.2,11.6,115,5.7,1844,7.3,1.1,1866,Work,27.25,4.95,Medium
38,Female,Pune,Xiaomi,iOS,5.1,4.5,130,0.7,688,5.3,2.9,1542,Social Media,14.605,0.605,Medium
43,Male,Pune,Xiaomi,Android,1.1,2.1,63,1.1,4393,6.9,1.8,262,Entertainment,11.918333333333337,1.018333333333333,Low
53,Female,Bangalore,Vivo,Android,3.7,47.0,152,3.1,7828,4.5,4.2,998,Gaming,17.456666666666667,1.9566666666666668,Medium
40,Other,Hyderabad,Realme,iOS,6.3,1.6,104,1.5,3588,6.0,2.1,587,Entertainment,17.608333333333334,1.7083333333333333,Low
39,Other,Kolkata,Samsung,iOS,8.1,15.8,102,4.3,4702,5.0,4.5,381,Education,26.165,4.265,Low
56,Other,Delhi,OnePlus,iOS,1.3,17.3,116,2.8,9406,1.3,1.8,599,Social Media,11.203333333333331,4.003333333333333,Medium
38,Female,Lucknow,Xiaomi,Android,4.7,28.3,40,2.8,3097,4.7,4.9,1414,Work,21.49,4.39,Very Low
58,Other,Jaipur,Realme,iOS,9.8,48.8,169,5.2,9223,5.6,0.7,1011,Entertainment,24.281666666666663,2.981666666666667,High
17,Male,Bangalore,Apple,iOS,6.5,12.8,104,5.3,9247,2.0,4.4,1718,Education,21.913333333333338,3.713333333333333,Low
35,Other,Mumbai,Xiaomi,iOS,7.1,31.2,160,3.2,4669,4.7,3.0,1543,Social Media,20.435,2.435,High
35,Other,Mumbai,Nokia,Android,5.7,29.9,139,2.2,4980,1.4,1.5,1654,Work,14.243333333333334,3.4433333333333334,Medium
52,Female,Bangalore,Realme,Android,11.7,47.2,157,1.6,3708,5.1,1.0,1331,Entertainment,19.96333333333333,0.5633333333333332,High
38,Male,Hyderabad,Oppo,iOS,7.6,19.1,30,5.3,2459,3.2,1.1,725,Education,22.165,4.965,Very Low
29,Male,Delhi,Oppo,iOS,3.9,9.4,64,5.8,771,1.5,3.2,1554,Education,14.553333333333333,0.1533333333333333,Low
47,Other,Lucknow,Realme,Android,9.7,40.8,159,5.7,5980,6.9,1.8,1536,Work,25.473333333333333,1.3733333333333335,High
47,Male,Jaipur,Realme,iOS,3.6,40.2,88,4.2,1843,8.0,0.9,1870,Social Media,18.936666666666667,2.2366666666666664,Low
53,Male,Pune,Google Pixel,Android,3.4,5.7,152,2.4,4930,5.8,1.8,376,Gaming,17.573333333333334,4.173333333333334,Medium
23,Female,Lucknow,Realme,Android,3.0,43.7,127,5.6,8383,7.5,0.2,951,Entertainment,18.531666666666663,2.231666666666667,Medium
32,Male,Pune,Vivo,Android,10.6,36.1,12,4.0,4912,7.3,1.0,1335,Entertainment,23.453333333333333,0.5533333333333333,Very Low
19,Female,Kolkata,Nokia,iOS,11.9,3.0,155,5.5,732,4.2,2.7,823,Social Media,28.58333333333333,4.283333333333333,High
23,Male,Lucknow,OnePlus,Android,8.5,36.6,159,0.8,6617,6.6,3.3,1449,Social Media,21.491666666666667,2.2916666666666665,High
47,Female,Pune,Oppo,iOS,11.9,36.8,101,3.7,6883,4.5,0.6,411,Social Media,24.951666666666668,4.251666666666667,Low
33,Female,Kolkata,Nokia,iOS,5.2,10.8,188,3.6,6484,6.9,2.3,1451,Education,21.231666666666666,3.231666666666667,High
17,Other,Kolkata,Xiaomi,iOS,2.9,38.1,197,0.7,2071,5.0,3.9,824,Work,15.183333333333334,2.683333333333333,High
35,Female,Delhi,OnePlus,Android,10.8,1.9,103,3.3,9754,2.6,1.2,714,Gaming,19.308333333333337,1.4083333333333334,Low
29,Male,Delhi,Motorola,iOS,10.0,49.4,144,5.0,5627,6.3,4.8,1605,Entertainment,26.76,0.66,Medium
27,Female,Ahmedabad,Nokia,Android,1.4,9.8,156,5.5,2967,2.2,3.8,1619,Work,15.450000000000005,2.55,High
30,Male,Hyderabad,Google Pixel,Android,1.6,44.3,144,1.5,1938,4.6,4.3,534,Gaming,12.73,0.73,Medium
17,Female,Hyderabad,Motorola,iOS,4.0,45.3,136,4.7,1072,7.0,2.4,1864,Entertainment,22.86333333333333,4.763333333333334,Medium
26,Male,Hyderabad,Vivo,iOS,4.3,34.6,102,1.5,8538,6.2,3.6,694,Entertainment,18.953333333333333,3.353333333333333,Low
23,Female,Mumbai,Nokia,iOS,1.7,44.0,31,3.9,4538,5.7,3.0,1082,Education,14.848333333333334,0.5483333333333333,Very Low
28,Female,Lucknow,Xiaomi,Android,2.9,22.7,198,1.1,4544,2.2,0.1,415,Gaming,7.46,1.16,High
32,Female,Ahmedabad,Xiaomi,iOS,4.3,14.2,136,6.0,8281,0.6,0.1,1898,Education,12.255,1.255,Medium
21,Female,Pune,Nokia,iOS,2.0,25.4,44,1.8,9949,7.2,4.0,1571,Work,19.781666666666663,4.781666666666666,Very Low
18,Female,Pune,Xiaomi,Android,10.2,47.7,85,3.1,9296,0.6,2.4,1345,Entertainment,20.739999999999995,4.44,Low
27,Male,Hyderabad,Apple,Android,6.2,22.0,23,5.8,6165,4.0,1.7,1286,Entertainment,17.89,0.19,Very Low
49,Female,Delhi,Xiaomi,Android,5.4,47.3,41,3.9,1018,0.7,4.1,1931,Entertainment,15.805,1.7049999999999998,Very Low
33,Female,Ahmedabad,Xiaomi,Android,10.2,22.9,40,5.8,9061,6.6,3.9,1586,Work,27.376666666666665,0.8766666666666667,Very Low
52,Male,Delhi,Xiaomi,Android,3.2,41.8,158,5.2,3134,3.1,3.2,348,Entertainment,18.941666666666663,4.241666666666666,High
27,Other,Chennai,OnePlus,Android,6.8,17.2,49,2.3,3546,7.7,2.7,1392,Work,20.68,1.18,Very Low
60,Other,Hyderabad,Samsung,Android,5.3,21.1,18,4.8,2946,1.4,1.6,616,Education,17.57,4.47,Very Low
26,Male,Delhi,Motorola,Android,7.8,43.0,97,5.5,8156,0.7,4.6,1985,Social Media,18.78833333333333,0.1883333333333333,Low
21,Male,Ahmedabad,Apple,iOS,1.4,25.0,185,0.6,7461,3.0,1.5,1332,Gaming,6.7316666666666665,0.2316666666666666,High
59,Female,Chennai,Realme,iOS,4.3,15.9,29,5.1,1844,4.2,4.8,920,Entertainment,22.468333333333334,4.068333333333333,Very Low
21,Male,Kolkata,Xiaomi,iOS,2.6,49.0,167,1.9,3527,8.0,4.4,1902,Social Media,17.32,0.42,High
59,Male,Lucknow,Nokia,iOS,6.9,29.4,119,2.4,8656,2.5,1.8,1227,Education,14.590000000000002,0.99,Medium
56,Other,Chennai,Apple,iOS,1.7,49.2,169,4.8,1279,6.4,0.2,1983,Work,13.931666666666668,0.8316666666666667,High
37,Male,Mumbai,Google Pixel,Android,5.0,18.7,83,5.4,8376,6.0,1.5,858,Entertainment,20.045,2.145,Low
17,Male,Kolkata,Google Pixel,iOS,3.0,45.4,15,4.8,2379,0.5,4.6,679,Education,13.723333333333334,0.8233333333333334,Very Low
28,Male,Jaipur,Nokia,Android,5.7,37.5,160,4.8,6815,6.9,4.3,801,Entertainment,24.385,2.685,High
37,Male,Chennai,Apple,Android,9.1,37.0,11,6.0,2320,6.5,3.7,1063,Gaming,26.02,0.7200000000000001,Very Low
32,Female,Lucknow,Samsung,Android,3.6,12.2,122,3.1,5467,1.5,1.0,1423,Work,9.626666666666663,0.4266666666666667,Medium
60,Male,Lucknow,Samsung,Android,3.5,35.6,14,0.6,7731,1.0,1.8,1980,Entertainment,9.008333333333333,2.1083333333333334,Very Low
28,Female,Kolkata,OnePlus,iOS,10.9,27.6,194,3.7,2758,2.8,0.0,1589,Social Media,17.860000000000003,0.46,High
40,Female,Kolkata,Xiaomi,Android,7.8,43.8,145,1.7,3526,5.2,3.2,944,Gaming,19.79833333333333,1.8983333333333332,Medium
46,Male,Hyderabad,Oppo,iOS,9.6,22.8,65,3.0,9444,0.5,3.9,809,Entertainment,19.168333333333333,2.168333333333333,Low
54,Other,Delhi,Nokia,Android,6.3,44.4,92,3.3,6559,2.7,2.3,146,Gaming,15.433333333333335,0.8333333333333334,Low
30,Male,Lucknow,Samsung,iOS,6.9,7.7,140,0.6,4543,1.7,2.3,1350,Entertainment,12.501666666666669,1.0016666666666667,Medium
17,Male,Jaipur,Realme,iOS,9.3,31.1,144,2.4,1961,2.1,4.6,1168,Gaming,18.935,0.535,Medium
23,Male,Ahmedabad,Xiaomi,Android,1.4,24.1,68,0.5,9777,3.5,2.9,966,Entertainment,10.98,2.68,Low
38,Other,Pune,Vivo,iOS,6.8,38.1,153,3.9,5017,3.2,4.6,1291,Entertainment,21.763333333333332,3.2633333333333336,High
26,Male,Ahmedabad,Apple,Android,4.1,48.4,172,1.9,8177,2.8,0.7,240,Social Media,12.631666666666668,3.131666666666667,High
58,Female,Delhi,Xiaomi,iOS,5.1,25.5,26,2.4,4404,3.2,0.3,669,Social Media,14.553333333333333,3.553333333333333,Very Low
26,Male,Bangalore,Xiaomi,iOS,10.4,17.8,27,2.7,5549,1.9,2.3,1716,Gaming,17.84,0.5399999999999999,Very Low
54,Male,Bangalore,Nokia,iOS,6.5,27.9,182,1.5,8418,5.8,1.8,1840,Gaming,18.83,3.23,High
21,Male,Jaipur,Vivo,iOS,5.7,43.3,11,2.7,1570,3.7,2.7,1272,Entertainment,18.986666666666668,4.1866666666666665,Very Low
32,Other,Jaipur,Vivo,iOS,4.8,33.8,14,1.6,9156,1.3,3.2,515,Gaming,12.526666666666667,1.6266666666666665,Very Low
50,Other,Pune,Motorola,Android,10.5,12.0,64,5.6,8968,5.5,1.9,1411,Education,27.041666666666668,3.5416666666666665,Low
41,Male,Pune,OnePlus,Android,11.6,43.7,57,3.2,2691,4.3,1.8,1926,Entertainment,25.81666666666667,4.916666666666667,Very Low
20,Other,Kolkata,Nokia,Android,9.7,34.7,181,1.3,2656,3.1,0.9,1642,Social Media,17.795,2.795,High
44,Male,Kolkata,Nokia,Android,2.7,16.8,94,3.7,9500,5.0,2.3,1971,Social Media,16.169999999999998,2.47,Low
54,Male,Lucknow,Samsung,iOS,6.7,1.9,65,1.0,6769,0.6,0.5,918,Work,11.97,3.17,Low
56,Male,Mumbai,Vivo,iOS,2.2,48.6,116,1.2,6949,4.7,2.5,1309,Social Media,13.85666666666667,3.256666666666667,Medium
30,Other,Hyderabad,OnePlus,iOS,7.5,43.1,186,1.1,5368,4.6,4.3,1829,Entertainment,18.541666666666668,1.0416666666666667,High
50,Female,Bangalore,Motorola,iOS,10.9,7.7,189,2.1,3676,4.9,4.8,785,Social Media,23.59,0.89,High
24,Other,Jaipur,Xiaomi,Android,7.5,44.4,103,4.0,4741,1.5,1.8,1046,Gaming,18.085,3.285,Low
19,Male,Pune,Realme,iOS,7.5,6.3,46,0.9,307,5.7,1.2,666,Education,18.16,2.86,Very Low
57,Male,Kolkata,Xiaomi,Android,2.2,27.0,32,4.0,6517,2.4,0.3,1156,Education,13.803333333333336,4.903333333333333,Very Low
20,Other,Kolkata,Google Pixel,Android,9.0,2.4,130,2.5,2330,3.0,0.5,375,Entertainment,18.465,3.4650000000000003,Medium
